"id","authors","year","title","WI","number","version","media","comment","newname","publisher","subtitle","publishdate","pagecount","category","language","sale","price","currency","mature","isbn10","isbn13","matching"
1271,"Bellahsene, Zohra; Bonifati,Angela; Rahm, Erhard",2011,"Schema Matching and Mapping",15,756,"","","","Schema Matching and Mapping","Springer Science & Business Media",NA,"2011-02-14","332","Computers","en","FOR_SALE","66.63","EUR","NOT_MATURE","3642165184","9783642165184","0"
1272,"Ceri, Stefano; Brambilla Marco",2011,"Search Computing - Trends and Developments",90,6585,"","","","Search Computing","Springer Science & Business Media","Trends and Developments","2011-03-14","273","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783642196676","0"
1273,"Kopka, Helmut",2002,"Latex Bd. 2: ErgÃ_nzungen (3 Aufl.)",14,241,"2b","","","LATEX",NA,"Erweiterungen","2002","514","Computerized typesetting","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827370434","9783827370433","3"
1274,"Kopka, Helmut",2002,"Latex Bd. 3: Erweiterungen",14,241,"3b","","","LATEX",NA,"Erweiterungen","2002","514","Computerized typesetting","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827370434","9783827370433","3"
1275,"Haase, Oliver",2008,"Kommunikation in verteilten Anwendungen",11,865,"a","","","Kommunikation in verteilten Anwendungen","Oldenbourg Verlag","Einfuhrung in Sockets, Java RMI, CORBA und Jini","2008-01-01","244","Computers","de","FOR_SALE","44.95","EUR","NOT_MATURE",NA,"9783486595314","0"
1276,"Hammerschall, Ulrike",2005,"Verteilte Systeme und Anwendungen",19,82,"","","","Verteilte Produktentwicklung - Rahmenkonzept und Vorgehensweise zur organisatorischen Gestaltung","GITO mbH Verlag",NA,"2005","231",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783936771589","2"
1277,"Elmasri, Ramze; Navathe, Shamkant B.",2002,"Grundlagen von Datenbanksystemen",15,760,"","","","Grundlagen von Datenbanksystemen","Pearson Deutschland GmbH",NA,"2009","550",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","386894012X","9783868940121","2"
1278,"Tupper, Charles D.",2011,"Data Architecture - From Zen to Reality",15,767,"","","","Data Architecture","Elsevier","From Zen to Reality","2011-05-09","448","Computers","en","FOR_SALE","41.61","EUR","NOT_MATURE",NA,"9780123851277","2"
1279,"Metzger, Christian; Reitz, Thorsten; Villar, Juan",2011,"Cloud Computing - Chancen und Risiken aus technischer und unternehmerischer Sicht",15,770,"","","","Cloud computing",NA,"Chancen und Risiken aus technischer und unternehmerischer Sicht","2011","188","Cloud computing","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3446424547","9783446424548","0"
1280,"Aggarwal, C. C. (Ed.)",2011,"Social Network Data Analytics",52,791,"","","","Using Social Semantic Web Data for Privacy Policies","diplom.de",NA,"2010-03-25","72","Computers","en","FOR_SALE","28","EUR","NOT_MATURE",NA,"9783836644419","2"
1281,"van der Aalst, W und Stahl C.",2011,"Modeling Business Processes - A Petri Net-Oriented Approach",74,147,"","","","Modeling Business Processes","MIT Press","A Petri Net-Oriented Approach","2011","386","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780262015387","2"
1282,"Kozielski, Stanislaw.; Wrembel, Robert (Eds.)",2009,"New Trends in Data Warehousing and Data Analysis",15,772,"","","","Strategic Advancements in Utilizing Data Mining and Warehousing Technologies: New Concepts and Developments","IGI Global","New Concepts and Developments","2009-12-31","448","Computers","en","FOR_SALE","139.76","EUR","NOT_MATURE",NA,"9781605667188","2"
1283,"Furht, Borko; Escalante, Armando (Eds.)",2010,"Handbook of Cloud Computing",15,774,"","","","Handbook of Research on P2P and Grid Systems for Service-Oriented Computing: Models, Methodologies and Applications","IGI Global","Models, Methodologies and Applications","2010-01-31","1342","Computers","en","FOR_SALE","384.32","EUR","NOT_MATURE",NA,"9781615206872","2"
1284,"Ricci, Francesco; Rokach, Lior; Shapira, Bracha; Kantor, Paul B. (Eds.)",2011,"Recommender Systems Handbook",15,771,"","","","Recommender Systems Handbook","Springer Science & Business Media",NA,"2010-10-21","842","Computers","en","FOR_SALE","127.32","EUR","NOT_MATURE","0387858202","9780387858203","2"
1285,"Embley, David W.; Thalheim, Bernhard",2011,"Handbook of Conceptual Moedling - Theory Practice, and Research Challenges",15,773,"","","","Handbook of Conceptual Modeling","Springer Science & Business Media","Theory, Practice, and Research Challenges","2012-04-23","608","Computers","en","FOR_SALE","83.29","EUR","NOT_MATURE",NA,"9783642158650","0"
1286,"Thies, Gunnar",2011,"Web-orientierte Architekturen - Eine Methode zur Konzeption, Planung, Umsetzung und Bewertung",25,478,"","Diss","","PHP 5 und MySQL 5",NA,NA,"2006","763","MySQL 5.0","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3898426939","9783898426930","4"
1287,"Lewandowski, Dirk (Hrsg.)",2009,"Handbuch Internetsuchmaschinen - Nutzerorientierung in Wissenschaft und Praxis",99,243,"1","","","Handbuch Internet-Suchmaschinen",NA,"Nutzerorientierung in Wissenschaft und Praxis","2009","409","Internet searching","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3898386074","9783898386074","2"
1288,"Lewandowski, Dirk (Hrsg.)",2011,"Handbuch Internetsuchmaschinen 2 - Neue Entwicklungen in der Web-Suche",99,243,"2","","","Suchmaschinen verstehen","Springer-Verlag",NA,"2015-02-03","312","Computers","de","FOR_SALE","39.99","EUR","NOT_MATURE",NA,"9783662440148","4"
1289,"Aggarwal, Charu C.; Haixun Wang (Eds)",2010,"Managing and Mining Graph Data",52,317,"b","","","Managing and Mining Graph Data","Springer Science & Business Media",NA,"2010-02-02","600","Computers","en","FOR_SALE","127.32","EUR","NOT_MATURE",NA,"9781441960450","2"
1290,"Cao, Longbing; Yu, Philip S.; Zhang, Chengqi; Zhang, Huaifeng (Eds)",2009,"Data Mining for Business Applications",52,320,"","","","Data Mining Applications for Empowering Knowledge Societies","IGI Global",NA,"2008-07-31","356","Technology & Engineering","en","FOR_SALE","139.76","EUR","NOT_MATURE",NA,"9781599046594","2"
1291,"Fiore, Sandro; Aloisio, Giovanni (Eds)",2011,"Grid and Cloud Databases Management",15,777,"","","","International Journal of Grid and High Performance Computing","IGI Publishing",NA,"2011","106","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1613507216","9781613507216","2"
1292,"Meir-Huber, Mario",2010,"Cloud Computing - Praxisratgeber und Einstiegsstrategien",15,759,"","","","Cloud Computing",NA,"Praxisratgeber und Einstiegsstrategien","2011","233",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3868020764","9783868020762","0"
1293,"Schmitt, GÃ_nter",2008,"Mikrocomputertechnik mit Controllern der Atmel AVR-RISC-Familie",11,859,"","","","Mikrocomputertechnik mit Controllern der Atmel AVR-RISC-Familie","Oldenbourg Verlag","Programmierung in Assembler und C - Schaltungen und Anwendungen","2011-11-14","600","Computers","de","FOR_SALE","44.95","EUR","NOT_MATURE",NA,"9783486710670","0"
1294,"Schmitt, GÃ_nter",2008,"PIC-Microcontroller - Programmierung in Assembler und C - Schaltungen und Anwendungsbeispiele fÃ_r die Familien PIC 18, PIC 16, PIC 12, PIC10",11,863,"","","","PIC-Microcontroller","Oldenbourg Verlag","Programmierung in Assembler und C - Schaltungen und Anwendungsbeispiele fur die Familien PIC18, PIC16, PIC12, PIC10","2010-01","492",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","348659706X","9783486597066","2"
1295,"Patterson, David A.; Hennessy, John L.",2012,"Computer Organization and Design, 4th Edition",11,123,"b","","","Computer Organization and Design","Elsevier","The Hardware/software Interface","2012","703","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780123747501","0"
1296,"Ramachandran, Umakishore; Leahy, Jr. William D.",2011,"Computer Systems: An Integrated Approach to Architecture and Operating Systems",11,905,"","","","Computer Systems",NA,"An Integrated Approach to Architecture and Operating Systems","2011","784","Computer architecture","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0321624807","9780321624802","0"
1298,"Smoot, Stephen R.; Tan, Nam K.",2012,"Private Cloud Computing: Consolidation, Virtualization, and Service-Oriented Infrastructure",15,781,"","","","Private Cloud Computing","Elsevier","Consolidation, Virtualization, and Service-oriented Infrastructure","2011-10-15","399","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780123849199","0"
1299,"Hwang, Kai; Fox, C. Geoffrey; Dongarra Jack J.",2012,"Distributed and Cloud Computing",15,780,"","","","Distributed and Cloud Computing","Morgan Kaufmann","From Parallel Processing to the Internet of Things","2013-12-18","672","Computers","en","FOR_SALE","52.44","EUR","NOT_MATURE",NA,"9780128002049","0"
1300,"Stallings, William",2012,"Operating Systems: Internals and Design Principles",11,806,"g","","","Operating Systems","Prentice Hall","Internals and Design Principles","2009","822","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780136006329","0"
1301,"Plattner, H., Meinel, C., Leifer, L.",2011,"Design Thinking: Understand - Improve - Apply",22,91,"","","","Research Into Design","Research Publishing Service","Supporting Sustainable Product Development","2011","888","Engineering design","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9789810877217","2"
1302,"Plattner, H., Meinel, C., Leifer, L.",2012,"Design Thinking Research: Studying Co-Creation in Practice",22,90,"","","","Design Thinking Research","Springer Science & Business Media","Studying Co-Creation in Practice","2012-01-05","280","Business & Economics","en","FOR_SALE","72.46","EUR","NOT_MATURE",NA,"9783642216435","2"
1303,"Witten, I.H., Frank, E., Hall, M.A.",2011,"Data Mining - Practical Machine Learning Tools and Techniques",15,530,"f","","","Data Mining","Morgan Kaufmann","Practical Machine Learning Tools and Techniques, Second Edition","2005-07-13","560","Computers","en","FOR_SALE","46.61","EUR","NOT_MATURE","008047702X","9780080477022","0"
1304,"DuprÃ©, Lyn",2008,"Bugs in Writing, A Guide to Debugging Your Prose",22,92,"","","","BUGS in Writing","Addison-Wesley Professional","A Guide to Debugging Your Prose","1998","668","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","020137921X","9780201379211","2"
1305,"Nisan, Noam and Schocken, Shimon",2008,"The Elements of Computing Systems, Building a Modern Computer from First Principles",10,235,"c","","","The Elements of Computing Systems","MIT Press","Building a Modern Computer from First Principles","2005","325","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","026214087X","9780262140874","0"
1306,"Weske, Mathias",2012,"Business Process Management, Second Edition",74,46,"g","","","Business Process Management","Springer Science & Business Media","Concepts, Languages, Architectures","2012-05-03","404","Computers","en","FOR_SALE","44.14","EUR","NOT_MATURE",NA,"9783642286162","0"
1307,"Lam, Chuck",2011,"Hadoop in action",25,487,"","","","Hadoop in Action","Manning Publications Company",NA,"2011-01","312","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1935182196","9781935182191","0"
1308,"Marmanis, Haralambos und Babenko, Dmitry",2009,"Algorithms of the Intelligent Web",24,38,"","","","ALGORITHMS OF THE INTELLIGENT WEB",NA,NA,"2011-03-01","368",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","9350040336","9789350040331","0"
1309,"Ã–zsu und Valduriez",2011,"Principles of Distributed Database Systems, 3rd Edition",15,210,"e","","","Principles of Distributed Database Systems, Third Edition",NA,NA,"2011-02-25","868",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1441988351","9781441988355","0"
1310,"Vossen, Haselmann, Hoeren",2012,"Cloud Computing fÃ_r Unternehmen",15,782,"b","","","Cloud and Virtual Data Storage Networking","CRC Press",NA,"2011-08-26","400","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9781439851739","2"
1311,"Rymaszewski, Au, Wallace, Winters, Ondrejka, Batstone-Cunninham",2007,"second life the official guide",25,359,"","","","The Complete Guide to Offshore Residency, Dual Citizenship and Second Passports","The Sovereign Society",NA,"2007-01-01","450","Dual nationality","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780978921095","2"
1312,"Ganssle, J.G., Noergaard, T., Eady, F.",2007,"Embedded Hardware, know it all",11,889,"","","","Debugging Embedded Microprocessor Systems","Butterworth-Heinemann",NA,"1998","241","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0750699906","9780750699907","2"
1313,"Nurmi",2010,"Processor Design, System-On-Chip Computing for ASICs and FPGAs",11,888,"","","","Processor Design","Springer Science & Business Media","System-On-Chip Computing for ASICs and FPGAs","2007-07-26","548","Technology & Engineering","en","FOR_SALE","83.29","EUR","NOT_MATURE",NA,"9781402055300","2"
1314,"Patterson, Hennessy",2011,"Rechnerorganisation und Rechnerentwurf",13,704,"","","","Rechnerorganisation und Rechnerentwurf","Oldenbourg Verlag","Die Hardware/Software-Schnittstelle","2011-03-09","724","Computers","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9783486591903","0"
1315,"Liu",2008,"Embedded DSP Processor Design",11,886,"","","","Embedded DSP Processor Design","Morgan Kaufmann","Application Specific Instruction Set Processors","2008","778","Technology & Engineering","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780123741233","0"
1316,"Wolf, Wayne",2008,"Computers as Components, Principles of Embedded Computing System Design, 2nd Edition",11,887,"","","","Computers as Components","Morgan Kaufmann","Principles of Embedded Computing System Design","2008-07-08","544","Computers","en","FOR_SALE","57.44","EUR","NOT_MATURE",NA,"9780080886213","0"
1317,"Vossen",2008,"Datenmodelle, Datenbanksprachen und Datenbankmanagementsysteme, 5. Auflage",15,46,"o","","","Datenmodelle, Datenbanksprachen und Datenbankmanagementsysteme","Oldenbourg Verlag",NA,"2000","787","Database management","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3486253395","9783486253399","0"
1318,"Abiteboul, Manolescu, Rigaux, Rousset, Senelhart",2012,"Web Data Management",25,491,"","","","Advances in Electronic Commerce, Web Application and Communication","Springer Science & Business Media","Volume 1","2012-02-24","640","Business & Economics","en","FOR_SALE","190.76","EUR","NOT_MATURE",NA,"9783642286551","2"
1319,"Reimers, Thies",2012,"PHP 5.4 &MYSQL 5.5 Das umfassende Handbuch, 4. aktual. Auflage",14,878,"","","","PHP 6, Apache, MySQL","HOEPLI EDITORE","Sviluppo di siti Web","2012-09-06T10:38:26+02:00","768","Computers","it","FOR_SALE","34.99","EUR","NOT_MATURE",NA,"9788820355272","2"
1320,"Potton",2012,"AbgrÃ_nde der Informatik, Geheimnisse und Gemeinheiten",10,329,"","","","Offerings from Nepal",NA,NA,"1995","127","Nepal","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0908802250","9780908802258","4"
1321,"Pons, Armitage-Amato",2012,"BÃ_rokommunikation Englisch",99,248,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
1322,"Till Haselmann",2012,"Cloud-Services in kleinen und mittleren Unternehmen",15,782,"c","Diss","","Cloud-Services in kleinen und mittleren Unternehmen",NA,"Nutzen, Vorgehen, Kosten","2012","293",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3840500699","9783840500695","0"
1323,"Doan, Halevy, Ives",2012,"Principles of Data Integration",15,784,"","","","Principles of Data Integration","Elsevier",NA,"2012","497","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780124160446","0"
1324,"Reichert, Manfred und Weber, Barbara",2012,"Enabling flexibility in Process-Aware Infomation Systems",74,154,"","","","Enabling Flexibility in Process-Aware Information Systems","Springer Science & Business Media","Challenges, Methods, Technologies","2012-08-28","518","Computers","en","FOR_SALE","49.97","EUR","NOT_MATURE",NA,"9783642304095","0"
1325,"Ceri, Stefano; Brambilla, Marco",2012,"Search Computing, Broadening Web Search",90,7538,"","","","Search Computing","Springer","Broadening Web Search","2012-11-06","255","Computers","en","FOR_SALE","33.31","EUR","NOT_MATURE",NA,"9783642342134","2"
1326,"SchÃ¶nthaler, Frank; Vossen, Gottfried; Oberweis, Andreas; Karle, Thomas",2012,"Business Processes for Business Communities",74,155,"","","","Electronic Commerce Management for Business Activities and Global Enterprises: Competitive Advantages","IGI Global","Competitive Advantages","2012-06-30","516","Business & Economics","en","FOR_SALE","143.63","EUR","NOT_MATURE",NA,"9781466618015","2"
1327,"Daniel, Florian; Barkaoui, Kamel; Dustdar, Schahram",2012,"Business Process Management Workshops Part I",74,157,"1","","","Business Process Model and Notation","Springer","4th International Workshop, BPMN 2012, Vienna, Austria, September 12-13, 2012, Proceedings","2012-09-07","127","Business & Economics","en","FOR_SALE","33.31","EUR","NOT_MATURE",NA,"9783642331558","2"
1328,"Daniel, Florian; Barkaoui, Kamel; Dustdar, Schahram",2012,"Business Process Management Workshops Part II",74,157,"2","","","Educational Innovation in Economics and Business II","Springer Science & Business Media","In Search of Quality","2012-12-06","395","Education","en","FOR_SALE","116.61","EUR","NOT_MATURE",NA,"9789401152686","2"
1329,"Brunner, Anne",2008,"Kreativer denken",99,202,"","","","Kreativer denken","Oldenbourg Verlag","Konzepte und Methoden von A-Z","2008-01-01","364","Science","de","FOR_SALE","29.95","EUR","NOT_MATURE",NA,"9783486593532","0"
1330,"Blanken, H.M., de Vries, A.P., Blok, H.E., Feng, L.",1998,"Multimedia Retrieval",21,24,"","","","Adaptive Multimedia Retrieval. Large-Scale Multimedia Retrieval and Evaluation","Springer","9th International Workshop, AMR 2011, Barcelona, Spain, July 18-19, 2011, Revised Selected Papers","2013-03-15","141","Computers","en","FOR_SALE","33.31","EUR","NOT_MATURE",NA,"9783642374258","2"
1331,"Lipeck, U.W., Thalheim B",1992,"Modelling Database Dynamics, 1992",15,254,"","","oben","Groundwater modelling study tour July/August 1992",NA,NA,"1992",NA,"Science","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
1332,"Daley, Bill",2005,"Computers are your future",10,230,"","","","Computers are Your Future","Prentice Hall",NA,"2007-01-01","607","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","013242939X","9780132429399","0"
1333,"Euzenat, J. Shvaiko, P.",2007,"Ontology Matching",25,414,"","","","Ontology Matching","Springer Science & Business Media",NA,"2013-11-08","511","Computers","en","FOR_SALE","49.97","EUR","NOT_MATURE",NA,"9783642387210","0"
1334,"Glatz, E.",2006,"Betriebs-Systeme - Grundlagen, Konzepte, Systemprogrammierung",11,858,"","","","Andachtsbuch fur gebildete Familien",NA,NA,"1845","628",NA,"de","FREE",NA,NA,"NOT_MATURE",NA,NA,"4"
1335,"GÃ¶tzer, K., Schmale, R., Maier, B., Komke, T.",2008,"Dokumenten-Management",10,143,"","","","Analyse von Open Source Dokumenten-Management-Systemen",NA,"Auswahl sowie Customizing eines Produktes am praktischen Beispiel","2008-09","96",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3639082931","9783639082937","2"
